umap1,umap2,cat
5.0695567,14.496156,Alaskan ultramafic
5.0456004,14.581595,Alaskan ultramafic
5.1161957,14.556281,Alaskan ultramafic
5.0056314,14.621236,Alaskan ultramafic
5.0500455,14.529563,Alaskan ultramafic
5.0155296,14.478595,Alaskan ultramafic
5.0489817,14.546664,Alaskan ultramafic
5.020661,14.463639,Alaskan ultramafic
5.016031,14.486395,Alaskan ultramafic
5.054114,14.518123,Alaskan ultramafic
4.995941,14.467271,Alaskan ultramafic
5.1045637,14.554912,Alaskan ultramafic
4.9036317,14.5483,Alaskan ultramafic
4.891727,14.539058,Alaskan ultramafic
4.9734735,14.637564,Alaskan ultramafic
5.108089,14.553654,Alaskan ultramafic
5.124447,14.570654,Alaskan ultramafic
5.117165,14.564578,Alaskan ultramafic
5.105999,14.555248,Alaskan ultramafic
5.092051,14.545904,Alaskan ultramafic
5.146775,14.593099,Alaskan ultramafic
5.1287127,14.512995,Alaskan ultramafic
5.1285553,14.5507765,Alaskan ultramafic
5.110096,14.573823,Alaskan ultramafic
4.9996867,14.438422,Alaskan ultramafic
5.143546,14.58847,Alaskan ultramafic
5.0407414,14.588344,Alaskan ultramafic
5.007821,14.624267,Alaskan ultramafic
5.011366,14.609291,Alaskan ultramafic
5.0201764,14.656626,Alaskan ultramafic
5.0024457,14.626355,Alaskan ultramafic
5.0639167,14.545048,Alaskan ultramafic
5.031741,14.602073,Alaskan ultramafic
-2.775262,12.526757,Alkali/Lamprophyres
-2.7264202,12.443412,Alkali/Lamprophyres
-2.6876497,12.37507,Alkali/Lamprophyres
-2.709531,12.412091,Alkali/Lamprophyres
-2.7053566,12.381691,Alkali/Lamprophyres
-2.6733212,12.391012,Alkali/Lamprophyres
-2.7404037,12.402647,Alkali/Lamprophyres
-3.839389,-8.465972,Alkali/Lamprophyres
-3.4245584,-8.438881,Alkali/Lamprophyres
1.630773,-0.1871945,Alkali/Lamprophyres
1.2138416,8.281544,Alkali/Lamprophyres
1.067098,8.424454,Alkali/Lamprophyres
1.2141576,8.279394,Alkali/Lamprophyres
-0.7199329,12.13757,Alkali/Lamprophyres
1.0368001,8.44973,Alkali/Lamprophyres
1.0814322,8.415289,Alkali/Lamprophyres
1.0699042,8.41986,Alkali/Lamprophyres
-0.75212127,12.175603,Alkali/Lamprophyres
8.665733,2.9724178,Alkali/Lamprophyres
-2.1495929,12.42387,Alkali/Lamprophyres
-4.362657,-8.050969,Alkali/Lamprophyres
-1.3627464,13.600512,Alkali/Lamprophyres
-2.701525,12.349265,Alkali/Lamprophyres
0.92176914,8.577052,Alkali/Lamprophyres
9.232912,6.1491117,Alkali/Lamprophyres
3.5485454,4.3640194,Alkali/Lamprophyres
0.92394245,8.577564,Alkali/Lamprophyres
-2.0132444,13.60073,Alkali/Lamprophyres
7.9795294,2.0587964,Alkali/Lamprophyres
12.390571,5.0254884,Alkali/Lamprophyres
12.334794,5.0177274,Alkali/Lamprophyres
12.279119,4.958464,Alkali/Lamprophyres
-1.7734023,13.514882,Alkali/Lamprophyres
7.887095,2.0203636,Alkali/Lamprophyres
7.924823,2.0467494,Alkali/Lamprophyres
7.9653144,2.05271,Alkali/Lamprophyres
-5.1656466,-7.8748107,Alkali/Lamprophyres
8.113698,2.2285895,Alkali/Lamprophyres
-5.2622447,-7.901786,Alkali/Lamprophyres
-5.1417313,-8.030594,Alkali/Lamprophyres
6.9113245,0.65298927,Alkali/Lamprophyres
6.8884654,0.69053584,Alkali/Lamprophyres
6.8800735,0.67508936,Alkali/Lamprophyres
6.898099,0.6840937,Alkali/Lamprophyres
-3.2838745,13.193068,Alkali/Lamprophyres
-3.6861422,13.326678,Alkali/Lamprophyres
-0.045486588,12.167147,Alkali/Lamprophyres
12.327191,5.051882,Alkali/Lamprophyres
-1.7073877,13.4469595,Alkali/Lamprophyres
-3.5970168,13.330538,Alkali/Lamprophyres
-0.83866954,13.515838,Alkali/Lamprophyres
-3.0123918,13.084471,Alkali/Lamprophyres
-2.6083395,12.093448,Alkali/Lamprophyres
-0.10329018,12.222337,Alkali/Lamprophyres
-0.101394914,12.209021,Alkali/Lamprophyres
-0.088077605,12.206058,Alkali/Lamprophyres
-0.07941211,12.194088,Alkali/Lamprophyres
-3.753695,13.272988,Alkali/Lamprophyres
-3.3466542,13.309903,Alkali/Lamprophyres
2.7908795,-6.119277,Alkali/Lamprophyres
11.976364,6.342099,Alkali/Lamprophyres
11.986583,6.35033,Alkali/Lamprophyres
8.322793,2.1693528,Alkali/Lamprophyres
8.335112,2.1542246,Alkali/Lamprophyres
8.306755,2.1333652,Alkali/Lamprophyres
-4.773142,-8.313918,Alkali/Lamprophyres
11.916928,-6.0579615,Alkali/Lamprophyres
-5.1489873,-7.7270947,Alkali/Lamprophyres
-2.7092178,13.70356,Alkali/Lamprophyres
12.58354,-5.621409,Alkali/Lamprophyres
-4.88706,-8.477615,Alkali/Lamprophyres
-4.9002976,-8.4346075,Alkali/Lamprophyres
-4.5441422,-8.819781,Alkali/Lamprophyres
-2.800592,13.428586,Alkali/Lamprophyres
-1.7235985,13.452107,Alkali/Lamprophyres
-1.7097949,13.419206,Alkali/Lamprophyres
12.31205,5.1183257,Alkali/Lamprophyres
9.014164,2.581141,Alkali/Lamprophyres
-3.6026778,13.411553,Alkali/Lamprophyres
-3.1013281,13.097908,Alkali/Lamprophyres
8.344545,2.2446268,Alkali/Lamprophyres
-3.1326616,13.233469,Alkali/Lamprophyres
-3.033469,13.254792,Alkali/Lamprophyres
8.568752,2.3955684,Alkali/Lamprophyres
-3.0077574,12.962052,Alkali/Lamprophyres
-2.9748714,13.11198,Alkali/Lamprophyres
8.352708,2.2296364,Alkali/Lamprophyres
-3.4781168,13.363165,Alkali/Lamprophyres
-2.6850111,12.424652,Alkali/Lamprophyres
-2.7309906,12.24518,Alkali/Lamprophyres
-5.019633,-7.288394,Alkali/Lamprophyres
-5.2700496,-7.0578737,Alkali/Lamprophyres
-4.5782995,-7.97551,Alkali/Lamprophyres
-3.1085825,13.372481,Alkali/Lamprophyres
5.262696,6.5801625,Alkali/Lamprophyres
-1.8587108,13.532605,Alkali/Lamprophyres
9.236964,6.146633,Alkali/Lamprophyres
-1.3647019,13.450242,Alkali/Lamprophyres
-2.135851,13.734536,Alkali/Lamprophyres
9.236717,6.145168,Alkali/Lamprophyres
-1.47592,8.116511,Alkali/Lamprophyres
-2.4300003,13.532377,Alkali/Lamprophyres
2.6730995,-5.928824,Alkali/Lamprophyres
12.510495,5.061868,Alkali/Lamprophyres
-2.5083811,13.67861,Alkali/Lamprophyres
