umap1,umap2,cat
7.467099,-9.030043,Alaskan ultramafic
7.2000594,-9.018197,Alaskan ultramafic
7.2019916,-9.02373,Alaskan ultramafic
-1.5450836,-0.1922618,Alaskan ultramafic
7.461724,-9.022208,Alaskan ultramafic
7.4528246,-9.025818,Alaskan ultramafic
7.452946,-9.034739,Alaskan ultramafic
-2.1908967,9.7635765,Alaskan ultramafic
-2.2276087,9.725679,Alaskan ultramafic
-2.1883566,9.771292,Alaskan ultramafic
-2.2009292,9.753725,Alaskan ultramafic
-2.246198,9.711543,Alaskan ultramafic
-2.2260804,9.7302685,Alaskan ultramafic
-1.9425093,9.94973,Alaskan ultramafic
-1.9616814,9.929827,Alaskan ultramafic
-1.9301629,9.960396,Alaskan ultramafic
-1.9840311,9.90975,Alaskan ultramafic
-2.0688558,9.858111,Alaskan ultramafic
-2.0756211,9.843239,Alaskan ultramafic
-1.9822457,9.906191,Alaskan ultramafic
-1.976152,9.898169,Alaskan ultramafic
-2.0002675,9.897269,Alaskan ultramafic
-2.2999206,9.761809,Alaskan ultramafic
6.2262397,-9.305583,Alaskan ultramafic
6.2722135,-9.289997,Alaskan ultramafic
6.267025,-9.292257,Alaskan ultramafic
6.233906,-9.285904,Alaskan ultramafic
6.1801186,-9.29344,Alaskan ultramafic
-2.2064984,9.738157,Alaskan ultramafic
-2.2048635,9.746029,Alaskan ultramafic
-2.1978087,9.743489,Alaskan ultramafic
-2.269872,9.6765175,Alaskan ultramafic
-1.4400201,-0.2215091,Alaskan ultramafic
6.1891823,-9.259705,Alaskan ultramafic
6.2178817,-9.300539,Alaskan ultramafic
6.2597313,-9.284664,Alaskan ultramafic
6.309271,-9.282592,Alaskan ultramafic
6.4033933,-9.220805,Alaskan ultramafic
6.185567,-9.279627,Alaskan ultramafic
6.652824,-9.169051,Alaskan ultramafic
6.6139975,-9.246276,Alaskan ultramafic
6.7183013,-9.066472,Alaskan ultramafic
6.545164,-9.238601,Alaskan ultramafic
6.5601463,-9.228036,Alaskan ultramafic
-2.242655,9.718324,Alaskan ultramafic
6.696149,-9.017395,Alaskan ultramafic
-2.2213979,9.738616,Alaskan ultramafic
-2.2257175,9.72796,Alaskan ultramafic
6.6372375,-9.194774,Alaskan ultramafic
-2.1997375,9.759221,Alaskan ultramafic
6.182569,-9.281827,Alaskan ultramafic
-2.2438567,9.713817,Alaskan ultramafic
-2.234039,9.728521,Alaskan ultramafic
-2.1813262,9.740935,Alaskan ultramafic
-2.1765041,9.778804,Alaskan ultramafic
-2.0186508,9.903033,Alaskan ultramafic
-2.0594525,9.866446,Alaskan ultramafic
-2.1951694,9.732508,Alaskan ultramafic
6.18793,-9.317565,Alaskan ultramafic
6.198198,-9.269477,Alaskan ultramafic
6.2010784,-9.297523,Alaskan ultramafic
-2.1695304,9.716718,Alaskan ultramafic
-2.2174797,9.734547,Alaskan ultramafic
-2.2175462,9.743396,Alaskan ultramafic
-2.7998013,9.030637,Alaskan ultramafic
-2.205654,9.744156,Alaskan ultramafic
-2.1728992,9.782789,Alaskan ultramafic
-2.2084415,9.752002,Alaskan ultramafic
6.2122493,-9.303454,Alaskan ultramafic
6.201585,-9.294807,Alaskan ultramafic
-2.7785802,9.043974,Alaskan ultramafic
-2.1825771,9.762756,Alaskan ultramafic
-2.1644614,9.78712,Alaskan ultramafic
-2.070367,9.855163,Alaskan ultramafic
-2.1107805,9.830426,Alaskan ultramafic
-2.1189828,9.825912,Alaskan ultramafic
-2.2066998,9.7503395,Alaskan ultramafic
-2.1349983,9.801868,Alaskan ultramafic
-2.2589943,9.700431,Alaskan ultramafic
6.218285,-9.299498,Alaskan ultramafic
6.3404794,-9.26689,Alaskan ultramafic
6.217993,-9.30382,Alaskan ultramafic
-2.7231114,9.1196785,Alaskan ultramafic
6.3994455,-9.260301,Alaskan ultramafic
-2.7022328,9.143367,Alaskan ultramafic
-2.2070935,9.744656,Alaskan ultramafic
-2.7426255,9.094235,Alaskan ultramafic
-2.2075572,9.741918,Alaskan ultramafic
6.6077304,-9.173261,Alaskan ultramafic
6.6858773,-9.16734,Alaskan ultramafic
6.724178,-8.96016,Alaskan ultramafic
6.3637505,-9.257003,Alaskan ultramafic
6.339543,-9.274154,Alaskan ultramafic
6.2418313,-9.284223,Alaskan ultramafic
6.2319875,-9.301175,Alaskan ultramafic
-6.706453,2.7801707,Alaskan ultramafic
-6.877877,2.723773,Alaskan ultramafic
1.7999808,1.4593624,Alaskan ultramafic
1.7972027,1.4641631,Alaskan ultramafic
1.7749692,1.4679297,Alaskan ultramafic
-3.0577457,0.24834004,Alaskan ultramafic
-3.011844,0.11729045,Alaskan ultramafic
-2.9009168,0.14410114,Alaskan ultramafic
2.162915,-10.374824,Alaskan ultramafic
-3.024066,0.20100637,Alaskan ultramafic
-3.2365077,0.24872233,Alaskan ultramafic
-2.9736946,0.16635923,Alaskan ultramafic
-3.0077372,0.21391173,Alaskan ultramafic
-2.995026,0.14943905,Alaskan ultramafic
-3.0326428,0.17324671,Alaskan ultramafic
-3.1322327,0.1793188,Alaskan ultramafic
-3.230458,0.13561681,Alaskan ultramafic
-2.5619895,-0.67432284,Alaskan ultramafic
-3.1474385,0.2710794,Alaskan ultramafic
-1.183508,4.5250783,Alaskan ultramafic
-3.1615984,0.28358695,Alaskan ultramafic
-1.2580905,4.398649,Alaskan ultramafic
-3.1481986,0.24975663,Alaskan ultramafic
-1.1648296,4.5360312,Alaskan ultramafic
-1.2173314,4.458362,Alaskan ultramafic
-1.245525,-0.31077948,Alaskan ultramafic
-1.5302426,-0.2464662,Alaskan ultramafic
0.18682966,0.66659826,Alaskan ultramafic
-1.1941887,-0.5611058,Alaskan ultramafic
-1.1764647,-0.5554981,Alaskan ultramafic
0.12885195,0.6132319,Alaskan ultramafic
-0.9335163,-0.44563988,Alaskan ultramafic
-1.0000427,-0.45030075,Alaskan ultramafic
-1.1582248,-0.554532,Alaskan ultramafic
-1.1450157,-0.50520736,Alaskan ultramafic
-1.0773242,-0.57475716,Alaskan ultramafic
-1.9651856,-0.6614189,Alaskan ultramafic
-1.1668768,-0.54190516,Alaskan ultramafic
-1.2973039,-0.5877755,Alaskan ultramafic
0.013721675,0.6492913,Alaskan ultramafic
-0.9943742,-0.41135997,Alaskan ultramafic
-1.3429053,-0.5912361,Alaskan ultramafic
-0.9261246,-0.45097256,Alaskan ultramafic
-0.9291308,-0.39008284,Alaskan ultramafic
-0.89529145,-0.45573682,Alaskan ultramafic
-1.5015279,-0.6828858,Alaskan ultramafic
-0.011443983,0.6573559,Alaskan ultramafic
-1.0249336,-0.46232837,Alaskan ultramafic
-1.0337065,-0.43778118,Alaskan ultramafic
-2.3845973,-0.95272785,Alaskan ultramafic
-2.2580814,-1.3343037,Alaskan ultramafic
-2.4037523,-1.0099672,Alaskan ultramafic
-2.3640244,-0.97055984,Alaskan ultramafic
-2.2954807,-1.3515621,Alaskan ultramafic
-2.3527627,-1.0038487,Alaskan ultramafic
-2.3203013,-0.89508414,Alaskan ultramafic
-0.942036,-0.38742432,Alaskan ultramafic
-0.95536053,-0.363425,Alaskan ultramafic
-1.0444627,-0.33421817,Alaskan ultramafic
-2.1982117,-0.6458229,Alaskan ultramafic
-1.1376325,-0.3129638,Alaskan ultramafic
-2.3557951,-0.79731554,Alaskan ultramafic
-0.7890377,-0.43487063,Alaskan ultramafic
-0.800064,-0.45175514,Alaskan ultramafic
-0.85380274,-0.39153254,Alaskan ultramafic
-0.93705106,-0.37815228,Alaskan ultramafic
-0.84133637,-0.41583687,Alaskan ultramafic
-0.780634,-0.4253031,Alaskan ultramafic
2.1147354,-2.091741,Alaskan ultramafic
-0.7632876,-0.4286428,Alaskan ultramafic
-2.1378918,-0.4768447,Alaskan ultramafic
2.1730883,-3.2966492,Alaskan ultramafic
2.2286153,-3.1898587,Alaskan ultramafic
-0.72539043,-0.4104496,Alaskan ultramafic
-2.3095708,-1.0760455,Alaskan ultramafic
-2.2897677,-1.1749957,Alaskan ultramafic
