umap1,umap2,cat
2.8884451,-2.6393003,Alaskan ultramafic
2.8509696,-2.6749234,Alaskan ultramafic
2.6337693,-2.7998102,Alaskan ultramafic
3.0497327,-2.6479127,Alaskan ultramafic
3.0177338,-2.6158607,Alaskan ultramafic
2.886686,-2.686557,Alaskan ultramafic
2.8216815,-2.6626604,Alaskan ultramafic
2.905163,-2.7570994,Alaskan ultramafic
2.8736246,-2.7519915,Alaskan ultramafic
2.9021761,-2.7442114,Alaskan ultramafic
2.9274967,-2.7570565,Alaskan ultramafic
2.9851131,-2.719234,Alaskan ultramafic
2.993503,-2.7034476,Alaskan ultramafic
2.811794,-2.653407,Alaskan ultramafic
2.9133964,-2.7358053,Alaskan ultramafic
2.8136468,-2.665862,Alaskan ultramafic
2.8892229,-2.7315266,Alaskan ultramafic
2.7329733,-2.5175755,Alaskan ultramafic
2.7709029,-2.60126,Alaskan ultramafic
2.8632212,-2.768983,Alaskan ultramafic
2.90797,-2.7334683,Alaskan ultramafic
2.6296792,-2.8469663,Alaskan ultramafic
2.9784012,-2.8099399,Alaskan ultramafic
2.950381,-2.8790238,Alaskan ultramafic
2.674734,-2.8481436,Alaskan ultramafic
2.8953686,-2.8530645,Alaskan ultramafic
2.9871557,-2.8004816,Alaskan ultramafic
3.0183926,-2.870012,Alaskan ultramafic
2.9925435,-2.8159177,Alaskan ultramafic
2.9626417,-2.8403666,Alaskan ultramafic
3.0108488,-2.5693698,Alaskan ultramafic
2.9753501,-2.8365445,Alaskan ultramafic
2.983428,-2.827407,Alaskan ultramafic
2.8384738,-2.819715,Alaskan ultramafic
3.0067086,-2.9021006,Alaskan ultramafic
2.9972916,-2.833369,Alaskan ultramafic
2.959517,-2.8247705,Alaskan ultramafic
2.9550586,-2.854802,Alaskan ultramafic
2.928606,-2.7510042,Alaskan ultramafic
2.9866414,-2.8293688,Alaskan ultramafic
2.8006618,-2.8519113,Alaskan ultramafic
2.936584,-2.7934403,Alaskan ultramafic
2.967447,-2.7780845,Alaskan ultramafic
3.0615153,-2.9073994,Alaskan ultramafic
3.0640717,-2.8939548,Alaskan ultramafic
3.0649688,-2.9116662,Alaskan ultramafic
3.0693445,-2.91617,Alaskan ultramafic
3.0668035,-2.9048603,Alaskan ultramafic
3.1078572,-2.932462,Alaskan ultramafic
3.0097291,-2.826475,Alaskan ultramafic
2.9718916,-2.621312,Alaskan ultramafic
2.9278088,-2.7902632,Alaskan ultramafic
2.8372464,-2.9232612,Alaskan ultramafic
