umap1,umap2,cat
0.64181155,12.475943,0
1.3228794,4.9027696,0
3.3424158,5.005213,0
15.658029,19.185806,0
14.960784,21.300505,0
14.860276,21.674692,0
15.122377,21.491175,0
14.862748,21.79643,0
13.891775,-0.7547221,0
13.503951,-0.9912416,0
13.422052,-0.8073551,0
-0.61916673,-3.8419845,0
-0.6010442,-4.3126,0
13.467458,-0.4739142,0
12.537449,0.6966116,0
0.6453401,-3.4390361,0
12.56554,0.6795298,0
12.792794,0.21097687,0
0.64131963,-3.38237,0
12.51597,0.7603679,0
12.743343,0.28120956,0
0.63206035,-3.366462,0
12.94295,0.040101737,0
13.4808035,0.08236622,0
12.527031,1.0129739,0
11.028439,8.461429,0
14.587619,-0.2616803,0
15.512629,19.82505,0
14.536067,-0.27383596,0
-1.0769844,-3.6048691,0
13.605642,-1.2014722,0
-4.476517,3.2281835,0
13.452447,-1.7286183,0
13.752329,-1.4131794,0
-4.309306,-1.1775627,0
1.3884672,-4.095363,0
14.076693,-1.3369874,0
-4.331059,-1.7823632,0
1.2492003,-3.8189685,0
14.0278635,-1.3619174,0
-1.0052458,-3.5728102,0
13.6883545,-1.2498097,0
0.6636407,-3.4916406,0
13.661592,-1.2872294,0
14.635574,-0.50792515,0
12.476279,0.86871386,0
