umap1,umap2,cat
21.541548,11.425104,Alaskan ultramafic
11.911442,5.418366,Alaskan ultramafic
11.900461,5.431669,Alaskan ultramafic
11.916446,5.4617376,Alaskan ultramafic
11.91903,5.449504,Alaskan ultramafic
11.911536,5.474267,Alaskan ultramafic
11.855395,4.9981117,Alaskan ultramafic
11.866269,4.9973803,Alaskan ultramafic
11.905713,5.1700926,Alaskan ultramafic
11.908238,5.367698,Alaskan ultramafic
21.854273,3.5245697,Alaskan ultramafic
11.867631,5.0018687,Alaskan ultramafic
11.845194,5.001204,Alaskan ultramafic
11.839152,5.001551,Alaskan ultramafic
21.462748,10.988535,Alaskan ultramafic
21.445929,11.012774,Alaskan ultramafic
21.44616,10.985816,Alaskan ultramafic
21.478046,10.965847,Alaskan ultramafic
21.49653,11.00538,Alaskan ultramafic
21.512209,10.976546,Alaskan ultramafic
20.807917,11.280762,Alaskan ultramafic
20.784554,11.282102,Alaskan ultramafic
20.787092,11.292349,Alaskan ultramafic
20.769608,11.288598,Alaskan ultramafic
21.01329,11.263226,Alaskan ultramafic
21.070993,11.222595,Alaskan ultramafic
20.77794,11.28679,Alaskan ultramafic
20.742895,11.293519,Alaskan ultramafic
20.819382,11.285484,Alaskan ultramafic
21.290087,11.171823,Alaskan ultramafic
21.703007,10.767228,Alaskan ultramafic
21.693909,10.771997,Alaskan ultramafic
21.722176,10.659775,Alaskan ultramafic
21.721546,10.66605,Alaskan ultramafic
21.726465,10.626065,Alaskan ultramafic
21.507961,10.9026,Alaskan ultramafic
21.542128,10.942485,Alaskan ultramafic
21.566446,10.899674,Alaskan ultramafic
21.589672,10.894516,Alaskan ultramafic
22.248795,3.7788045,Alaskan ultramafic
21.662954,10.80538,Alaskan ultramafic
21.668135,10.830765,Alaskan ultramafic
21.7069,10.69395,Alaskan ultramafic
21.707193,10.669953,Alaskan ultramafic
21.71793,10.684726,Alaskan ultramafic
21.711807,10.695118,Alaskan ultramafic
21.664474,11.019717,Alaskan ultramafic
21.653034,11.018203,Alaskan ultramafic
21.778196,10.766356,Alaskan ultramafic
21.623034,11.129729,Alaskan ultramafic
21.638275,11.000228,Alaskan ultramafic
21.655088,10.736367,Alaskan ultramafic
21.677595,10.924582,Alaskan ultramafic
21.656603,10.763325,Alaskan ultramafic
21.582275,10.802117,Alaskan ultramafic
21.626875,11.129896,Alaskan ultramafic
21.709936,10.672579,Alaskan ultramafic
21.674854,10.80095,Alaskan ultramafic
21.447634,11.040045,Alaskan ultramafic
21.62805,10.780524,Alaskan ultramafic
