umap1,umap2,cat
-8.024951,4.9445243,Alaskan ultramafic
-7.982332,4.912714,Alaskan ultramafic
-8.019496,4.9426813,Alaskan ultramafic
-7.610653,4.7331467,Alaskan ultramafic
-7.573179,4.7130413,Alaskan ultramafic
-7.7940545,4.8265853,Alaskan ultramafic
-7.9174786,4.888747,Alaskan ultramafic
-3.4665048,-2.3764815,Alaskan ultramafic
-7.619928,4.7368946,Alaskan ultramafic
-7.600771,4.7283835,Alaskan ultramafic
-7.595392,4.7253923,Alaskan ultramafic
-8.731291,5.444533,Alaskan ultramafic
-8.824846,5.5375037,Alaskan ultramafic
-8.785803,5.500293,Alaskan ultramafic
-8.757461,5.468388,Alaskan ultramafic
-8.801745,5.5091305,Alaskan ultramafic
-8.848229,5.5585203,Alaskan ultramafic
-8.252403,5.064843,Alaskan ultramafic
-8.27011,5.081499,Alaskan ultramafic
-8.240076,5.052982,Alaskan ultramafic
-8.229458,5.049044,Alaskan ultramafic
-8.413107,5.1821394,Alaskan ultramafic
-8.448787,5.2031145,Alaskan ultramafic
-8.260599,5.069616,Alaskan ultramafic
-8.250838,5.0667825,Alaskan ultramafic
-8.29278,5.093525,Alaskan ultramafic
-8.636136,5.3555417,Alaskan ultramafic
-8.966894,5.676861,Alaskan ultramafic
-8.978136,5.688636,Alaskan ultramafic
-9.063158,5.7767286,Alaskan ultramafic
-9.0897455,5.804329,Alaskan ultramafic
-9.00438,5.7259827,Alaskan ultramafic
-8.87365,5.582682,Alaskan ultramafic
-8.841791,5.553275,Alaskan ultramafic
-8.849296,5.559241,Alaskan ultramafic
-8.874491,5.5849576,Alaskan ultramafic
-3.3126338,-1.8198556,Alaskan ultramafic
-8.938678,5.6476974,Alaskan ultramafic
-8.929257,5.639311,Alaskan ultramafic
-9.017986,5.7291546,Alaskan ultramafic
-9.038846,5.7561035,Alaskan ultramafic
-8.994255,5.710269,Alaskan ultramafic
-8.985109,5.697465,Alaskan ultramafic
-8.878924,5.595193,Alaskan ultramafic
-8.8739195,5.588061,Alaskan ultramafic
-8.926674,5.6378236,Alaskan ultramafic
-8.78838,5.5049376,Alaskan ultramafic
-8.907912,5.6304946,Alaskan ultramafic
-8.953249,5.660435,Alaskan ultramafic
-8.940581,5.6500893,Alaskan ultramafic
-8.909527,5.618988,Alaskan ultramafic
-8.896044,5.604472,Alaskan ultramafic
-8.790991,5.5206923,Alaskan ultramafic
-8.9956665,5.7067933,Alaskan ultramafic
-8.929589,5.6398044,Alaskan ultramafic
-8.729296,5.4457746,Alaskan ultramafic
-8.955045,5.662814,Alaskan ultramafic
-8.80656,5.51691,Alaskan ultramafic
-8.6883335,5.404672,Alaskan ultramafic
-8.514526,5.261037,Alaskan ultramafic
-8.498268,5.2433047,Alaskan ultramafic
-8.834241,5.547862,Alaskan ultramafic
-8.794748,5.506711,Alaskan ultramafic
-8.702075,5.4167213,Alaskan ultramafic
-8.731074,5.4409924,Alaskan ultramafic
-8.794465,5.5031486,Alaskan ultramafic
-8.9225,5.631698,Alaskan ultramafic
-9.020024,5.7316065,Alaskan ultramafic
-5.3398376,1.3600745,Alaskan ultramafic
-8.758903,5.4708366,Alaskan ultramafic
-8.978456,5.689808,Alaskan ultramafic
-8.862898,5.573745,Alaskan ultramafic
-8.95629,5.6668167,Alaskan ultramafic
-9.013067,5.7260175,Alaskan ultramafic
-5.203756,1.5000464,Alaskan ultramafic
-8.700787,5.4209642,Alaskan ultramafic
-8.797057,5.5118594,Alaskan ultramafic
-8.648046,5.376514,Alaskan ultramafic
-8.726384,5.449984,Alaskan ultramafic
-8.793358,5.5136065,Alaskan ultramafic
-8.882641,5.5942273,Alaskan ultramafic
